,tooth_01_count_code,tooth_02_count_code,tooth_03_count_code,tooth_04_count_code,tooth_05_count_code,tooth_06_count_code,tooth_07_count_code,tooth_08_count_code,tooth_09_count_code,tooth_10_count_code,tooth_11_count_code,tooth_12_count_code,tooth_13_count_code,tooth_14_count_code,tooth_15_count_code,tooth_16_count_code,tooth_17_count_code,tooth_18_count_code,tooth_19_count_code,tooth_20_count_code,tooth_21_count_code,tooth_22_count_code,tooth_23_count_code,tooth_24_count_code,tooth_25_count_code,tooth_26_count_code,tooth_27_count_code,tooth_28_count_code,tooth_29_count_code,tooth_30_count_code,tooth_31_count_code,tooth_32_count_code,tooth_02_sealant,tooth_03_sealant,tooth_04_sealant,tooth_05_sealant,tooth_07_sealant,tooth_10_sealant,tooth_12_sealant,tooth_13_sealant,tooth_14_sealant,tooth_15_sealant,tooth_18_sealant,tooth_19_sealant,tooth_20_sealant,tooth_21_sealant,tooth_28_sealant,tooth_29_sealant,tooth_30_sealant,tooth_31_sealant,chewed_gum_before_draw,oral_hpv_high_risk_any,oral_hpv_type_6,oral_hpv_type_11,oral_hpv_type_16,oral_hpv_type_18,oral_hpv_type_26,oral_hpv_type_31,oral_hpv_type_33,oral_hpv_type_35,oral_hpv_type_39,oral_hpv_type_40,oral_hpv_type_42,oral_hpv_type_45,oral_hpv_type_51,oral_hpv_type_52,oral_hpv_type_53,oral_hpv_type_54,oral_hpv_type_55,oral_hpv_type_56,oral_hpv_type_58,oral_hpv_type_59,oral_hpv_type_61,oral_hpv_type_62,oral_hpv_type_66,oral_hpv_type_67,oral_hpv_type_68,oral_hpv_type_69,oral_hpv_type_70,oral_hpv_type_71,oral_hpv_type_72,oral_hpv_type_73,oral_hpv_type_81,oral_hpv_type_82,oral_hpv_type_83,oral_hpv_type_84,oral_hpv_positive_control,oral_hpv_internal_control,oral_hpv_any_type,oh_told_gum_disease,oh_self_rated_dental_appearance
tooth_14_sealant,0.0691421855125198,0.25993848245954093,0.6741602860940468,-0.2798316254062317,-0.2857131111076876,-0.2925338001094226,-0.42369306880166546,-0.4379892962966659,-0.4419389101058661,-0.40607955968107234,-0.29314344930903635,-0.29255020964662076,-0.27595824826691856,0.6963186856466775,0.259139223081767,0.0699523984439335,0.08294882613417846,0.2827878713776304,0.6194475831699288,-0.264827302480557,-0.30191948363564036,-0.345250616689129,-0.5282621583444669,-0.5686392166009232,-0.5824616359343121,-0.5188942358806897,-0.3522032443830977,-0.2933936701749847,-0.27839216549821494,0.6331196114311954,0.28503247404681975,0.07085641247412308,0.37412817784331687,0.8992553662432918,0.014703915738776744,-0.024399172784816736,0.4559042663769106,0.4613489029002327,-0.03531809603574279,0.021286539978968982,1.0,0.3848490349891648,0.33984726287086137,0.7424312795182579,0.01854626371133071,-0.05571056838641397,-0.046248048192626394,0.016523506625918373,0.7399795833321421,0.3325231237706775,0.0480508692286863,-0.0045965507352784575,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,0.01144576723980711,-0.004596550735278049,-0.004596550735278049,0.011445767239807114,0.011445767239806864,-0.004596550735278049,-0.004596550735278049,0.011445767239807109,0.012001300848706712,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,0.02891378688320301,-0.004596550735278049,-0.004596550735278049,0.011445767239807223,-0.004596550735278049,-0.004596550735278049,0.011445767239806864,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,-0.004596550735278049,0.020808041500561876,0.011445767239806864,-0.004596550735278049,0.06330681806610874,0.01124352383072913,
tooth_15_sealant,0.18628956516317316,0.857735247813431,0.3769515751914167,-0.6570044437650121,-0.5452964125359483,-0.5227474971459966,-0.3034228040417623,-0.2698036052396722,-0.26639869217562795,-0.2784700516309803,-0.5325626797502645,-0.575044041663021,-0.6848663891416842,0.36446535213721437,0.887787076865542,0.19978673579420972,0.22667367112641112,0.8007568391503319,0.351949504444782,-0.6047953123350723,-0.4971968206744161,-0.5065673531687662,-0.33453476356982514,-0.32554718280285916,-0.3363951330533726,-0.35399618072866823,-0.5149868681409469,-0.5119555793573594,-0.616013137419424,0.35740922843415335,0.8023619729727569,0.21475373809385195,0.9449128418002286,0.3754753308330398,0.1198843105259145,0.029056926601681087,0.5323028893621083,0.5387840678538193,0.011798090332648071,0.1046228096996779,0.3848490349891648,1.0,0.8528908341173874,0.3869653840315538,0.11929470330862385,0.09344691590603314,0.09084674647594057,0.14409279741488926,0.3763198358206294,0.8469923834206577,0.053532270588863826,0.002617925841686826,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.014098882295661317,0.0026179258416871524,0.0026179258416871524,0.014098882295661289,0.014098882295661131,0.0026179258416871524,0.0026179258416871524,0.014098882295661317,0.01000762127991823,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,-0.0625258102188929,0.0026179258416871524,0.0026179258416871524,0.014098882295661325,0.0026179258416871524,0.0026179258416871524,0.014098882295661131,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0026179258416871524,0.0273360163469164,0.014098882295661135,0.0026179258416871524,0.007725493378189775,0.056980873758010024,
tooth_18_sealant,0.18289837193568123,0.840267317254057,0.4080241695369764,-0.6954225071275136,-0.5865653871069909,-0.5722985701441746,-0.3286381361173999,-0.2955609604606068,-0.29099871931077503,-0.30245643804360034,-0.586801206597386,-0.6112744368637898,-0.7187538809126642,0.40036446561174605,0.8482067258032236,0.19956078531487736,0.22937387572790877,0.8971047021989944,0.3784305709470009,-0.6490669537151894,-0.534992621867121,-0.5495996294152946,-0.3598444758299822,-0.3549819388101056,-0.3680654317404792,-0.3781351422100461,-0.5609669359452343,-0.5528540114410708,-0.6656504111655013,0.382467726669354,0.8694368988549163,0.22517041996590695,0.8387547704914957,0.3277285802425697,0.1217887812056036,0.03232671721754514,0.5798013171943887,0.584864542885522,0.01759083745032312,0.10246217596284998,0.33984726287086137,0.8528908341173874,1.0,0.39341583086497944,0.12851192019999588,0.10022065665171218,0.09222297077242263,0.1406729255699089,0.393838460625854,0.9395626651950019,0.05348089244791197,0.004716646823234207,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.016302505510387293,0.004716646823233977,0.004716646823233977,0.0163025055103873,0.016302505510387026,0.004716646823233977,0.004716646823233977,0.016302505510387272,0.010597323207475112,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.018373803296479103,0.004716646823233977,0.004716646823233977,0.016302505510386766,0.004716646823233977,0.004716646823233977,0.016302505510387026,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.004716646823233977,0.029919028356336124,0.016302505510387026,0.004716646823233977,0.05352147228860887,0.060330725559275676,
tooth_19_sealant,0.0945653084476804,0.3447155713888523,0.7350320611483643,-0.34958005678017445,-0.35543268526453803,-0.34247659531657554,-0.4852987846906638,-0.4948671220629595,-0.5001369935173392,-0.4593803364360356,-0.3463525059624645,-0.35779387178905403,-0.3633566718306754,0.7271821072994549,0.34266126968261584,0.10081331488007897,0.11138484907743954,0.35548291386042424,0.7941848164459964,-0.34367999438824853,-0.3533526687793526,-0.39866256999553307,-0.5773157136182494,-0.6524385409562184,-0.6634562612611532,-0.582794573605052,-0.3998588531799031,-0.341483397001628,-0.35436451355925713,0.7609064297096367,0.3560172409896774,0.10134686798990862,0.3770638515418985,0.7244767932125344,0.019911612535338123,-0.03658907622801151,0.5347259656467321,0.5403565098308437,-0.04675030906431209,0.01583203385850752,0.7424312795182579,0.3869653840315538,0.39341583086497944,1.0,0.015975575359652983,-0.04653782681378321,-0.028314859759504627,0.019654375888320544,0.9058093242731315,0.3966835374926036,0.056738873720998645,0.008037439126974088,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.01789699669070682,0.008037439126974145,0.008037439126974145,0.017896996690706834,0.017896996690706695,0.008037439126974145,0.008037439126974145,0.017896996690706806,0.00998457292201801,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.029985830589095642,0.008037439126974145,0.008037439126974145,0.017896996690706785,0.008037439126974145,0.008037439126974145,0.017896996690706695,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.008037439126974145,0.029985830589095732,0.0178969966907067,0.008037439126974145,0.05632550690334138,0.052553591172962995,
tooth_20_sealant,0.03974662003752214,0.11399393400984317,-0.02150373907871375,-0.025835544117506663,0.005079573327211058,0.034080880111752795,0.054269284280120886,0.06812374785803466,0.07461341272174894,0.044155353909641856,0.020655802037257563,-0.0044161014285683765,-0.044715995192584124,-0.010108208506475088,0.12627764945618378,0.04045658222332581,0.04019551131505617,0.1174581840446079,-0.029235363846841295,0.28562445849886553,0.07954574635745104,-0.02802972080508974,0.00936525282619054,0.0364737813066067,0.0336820442787566,0.028647496006817055,-0.0013206256005789017,0.056741736895057224,0.05086313129512195,-0.026413415953140784,0.11849093737442691,0.025357157154792677,0.10921856810679387,0.01857924062885949,0.4500138010572643,0.2506474969901606,0.013483207522399761,0.0221627938279617,0.2553209554527479,0.3987254268856848,0.01854626371133071,0.11929470330862385,0.12851192019999588,0.015975575359652983,1.0,0.3752356736133625,0.36558167411788295,0.5662232240513518,0.017753661451759828,0.12953389982685962,-0.0035430020366991333,-0.010062917996481869,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,6.7576113366442514e-18,-0.010062917996481725,-0.010062917996481725,4.3441787164141615e-17,-0.034781229597286835,-0.010062917996481725,-0.010062917996481725,-3.8614921923681435e-18,-0.022609281215148942,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.23625328370844734,-0.010062917996481725,-0.010062917996481725,-2.5133698094243586e-16,-0.010062917996481725,-0.010062917996481725,-0.034781229597286835,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,-0.010062917996481725,0.010062917996481685,-2.905772874757028e-16,-0.010062917996481725,-0.1275446866991326,-0.03796791443754935,
tooth_21_sealant,-0.0029577526811700575,0.07847952784668973,-0.0787031890071601,-0.04558704946871534,0.2029161384674992,0.04106580176993869,0.09559325608634266,0.08547298556176754,0.08380020801665433,0.09727636977608511,0.018753609623176418,0.19387625372037293,-0.03090759856279396,-0.06969042758695668,0.09136205744166001,0.021260878122778857,0.02293180386035098,0.083499725238643,-0.0860953118036393,0.018734140058342917,0.5193417917411525,0.04235249331791278,0.05358871863540996,0.07561373839224855,0.07718451940484858,0.07575258121990762,0.0663224375613078,0.2865610083570626,-0.003886101387316083,-0.08378057813271174,0.08469857320762263,0.016450153160154815,0.08129225728089576,-0.05641559608174821,0.2730881794069876,0.5118407884858249,-0.03600032102777679,-0.027657816529041743,0.5022467853102938,0.2895092714617019,-0.05571056838641397,0.09344691590603314,0.10022065665171218,-0.04653782681378321,0.3752356736133625,1.0,0.7023434048823922,0.33673653260688435,-0.03408414998806131,0.09984668990091924,0.009666337024588833,0.19564418489403346,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.15029878159961732,0.19564418489403354,0.19564418489403354,0.15029878159961738,0.13359891697743753,0.19564418489403354,0.19564418489403354,0.15029878159961732,0.11907911975179522,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.12367481647374386,0.19564418489403354,0.19564418489403354,0.15029878159961715,0.19564418489403354,0.19564418489403354,0.13359891697743753,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.19564418489403354,0.12367481647374368,0.15029878159961724,0.19564418489403354,0.10097058461865274,-0.022080935900669896,
tooth_28_sealant,-0.003295940491289212,0.07836296618180742,-0.06884928530835656,-0.053624511292825645,0.18860340200203354,0.06100117656390159,0.06935651873452858,0.08168561397852207,0.08686004115218991,0.07140848371364453,0.027217053808825397,0.2177806208475696,-0.04097486546811707,-0.05982909155599161,0.08551159035764155,0.013999159759171018,0.02331519906369774,0.08162313900654858,-0.06749205004830401,-0.006915274239141772,0.30615670753477486,0.043550090427101396,0.054096131537330776,0.07051226445112692,0.07205017151362675,0.06404685137845695,0.06993426224300611,0.4795004513459843,0.04239033057938919,-0.06778110826359507,0.08283565882991865,0.003775499545501127,0.07813516584545332,-0.04707046050908729,0.2735701105367255,0.49620820802952004,-0.048700982416373315,-0.04545622215239122,0.5074636763812632,0.30033346266926764,-0.046248048192626394,0.09084674647594057,0.09222297077242263,-0.028314859759504627,0.36558167411788295,0.7023434048823922,1.0,0.4223281479876664,-0.028190024370889903,0.0947283723203579,0.0015747019958163833,0.19564418489403357,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.15029878159961738,0.19564418489403343,0.19564418489403343,0.1502987815996174,0.1335989169774376,0.19564418489403343,0.19564418489403343,0.15029878159961738,0.1190791197517953,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.11184818679345589,0.19564418489403343,0.19564418489403343,0.15029878159961735,0.19564418489403343,0.19564418489403343,0.1335989169774376,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.19564418489403343,0.12367481647374395,0.15029878159961732,0.19564418489403343,0.09455727095581033,-0.01027573640818788,
tooth_29_sealant,0.03903274082931859,0.15308866140312924,-0.0005572024642150769,-0.07309063280285055,-0.04209614998175245,0.005350272122580064,0.03433336762874715,0.050282186728957456,0.04171178004855393,0.011683217740867164,-0.004860423674473469,-0.01740386938964897,-0.09115047983269489,0.005594809127397082,0.15379168368410984,0.039508368740079396,0.046553863244513376,0.13894379374649968,-0.015092812945346085,0.02732795628566121,0.004789589525541673,-0.06109877790325953,-0.006847468042153823,0.024286455923828956,0.021081625200628017,0.015790679013220454,-0.01795417121192327,0.0554533696848017,0.25357662411625304,-0.007813430322631454,0.14160362610183436,0.04610391963834307,0.13895098817753046,0.010002958568117943,0.48187698020317704,0.24979005476927446,0.029372201588330853,0.03655793565620571,0.27536111709555083,0.40130675034771707,0.016523506625918373,0.14409279741488926,0.1406729255699089,0.019654375888320544,0.5662232240513518,0.33673653260688435,0.4223281479876664,1.0,0.025260947105528866,0.15180199839174105,0.0031137638351215555,-0.009194579208875465,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,4.924891321394348e-18,-0.009194579208875514,-0.009194579208875514,-2.7579391399808345e-17,-0.07097516390358968,-0.009194579208875514,-0.009194579208875514,-5.909869585673218e-18,-0.05267735802282744,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.041069120466310324,-0.009194579208875514,-0.009194579208875514,2.230852726102391e-16,-0.009194579208875514,-0.009194579208875514,-0.07097516390358968,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,-0.009194579208875514,0.009194579208875727,1.5759652228461914e-17,-0.009194579208875514,-0.051854527401968234,-0.042631979348731794,
tooth_30_sealant,0.0870738285107323,0.3274700049263129,0.7296821371183139,-0.3346220015004208,-0.35261955392480304,-0.3371630572505835,-0.4716887827665079,-0.4973254821234538,-0.5004509933900406,-0.45864371548975585,-0.341690880639245,-0.34449076079725727,-0.34806996408135066,0.7278034947785542,0.3294886653418253,0.10117281269711365,0.11281443860837725,0.34519002292192175,0.7479128420122825,-0.3306352546767431,-0.3376687280558306,-0.3812858901098439,-0.5751887500729135,-0.6543522228092697,-0.6636751489862704,-0.572903658781115,-0.3831280394209041,-0.33602699478884474,-0.3338665626294276,0.7959630204976811,0.34264643345487045,0.10475679825662514,0.36414468373343467,0.7304664715753598,0.01565696168914452,-0.0448573321616413,0.5222475732448035,0.5257730957683111,-0.04678406788642792,0.013934399239561166,0.7399795833321421,0.3763198358206294,0.393838460625854,0.9058093242731315,0.017753661451759828,-0.03408414998806131,-0.028190024370889903,0.025260947105528866,1.0,0.3929393240704512,0.04951379824938531,0.006123409603048636,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.01688145304936334,0.006123409603048909,0.006123409603048909,0.016881453049363396,0.01688145304936304,0.006123409603048909,0.006123409603048909,0.01688145304936333,0.010258904066368516,0.006123409603048909,0.006123409603048909,0.006123409603048909,-0.07785477923876173,0.006123409603048909,0.006123409603048909,-2.3518222633585883e-16,0.006123409603048909,0.006123409603048909,0.01688145304936304,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.006123409603048909,0.017787046942188925,0.01688145304936304,0.006123409603048909,-0.013440469034405123,0.04891047633170351,
tooth_31_sealant,0.18549380202410343,0.8362970377674455,0.4073890481250693,-0.6885504928719396,-0.5826612037104097,-0.5654365392008732,-0.3255264141532559,-0.29224895829327335,-0.2877437645511003,-0.2992713506756578,-0.5759203845984917,-0.604579442606344,-0.7053846095029909,0.3961296721293188,0.8415257340237869,0.1982132778759765,0.2296213337878807,0.8614960257177704,0.37485398164627476,-0.6375727755196211,-0.5298405917505161,-0.5443241941354239,-0.35849478582245825,-0.3508780408933644,-0.3638717643845207,-0.37663712487667095,-0.5513138168341016,-0.5475348306988468,-0.6585960523049895,0.3797937407429299,0.887926923110492,0.21746119964243596,0.8395782340022984,0.32863829865901895,0.13281092489938576,0.030548004238122112,0.5730752626295476,0.5796436775777141,0.01480422718876738,0.10676487512223269,0.3325231237706775,0.8469923834206577,0.9395626651950019,0.3966835374926036,0.12953389982685962,0.09984668990091924,0.0947283723203579,0.15180199839174105,0.3929393240704512,1.0,0.05910046947883881,0.0054192842674474885,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.01608952156166378,0.00541928426744751,0.00541928426744751,0.016089521561663777,0.016089521561663607,0.00541928426744751,0.00541928426744751,0.016089521561663767,0.010018079086085225,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.02876389341952883,0.00541928426744751,0.00541928426744751,-2.7022712733914123e-16,0.00541928426744751,0.00541928426744751,0.016089521561663607,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.00541928426744751,0.017369500857203377,0.016089521561663607,0.00541928426744751,0.044156681159675415,0.05255119347589672,
chewed_gum_before_draw,0.032015934335804665,0.026387639342234072,0.010274707557529473,-0.04227819093601058,-0.06434797074458731,-0.034467348266508116,-0.03990317993572515,-0.03329723247945241,-0.03548162798906667,-0.038055400181987026,-0.03648594219782878,-0.050369512619307125,-0.024884197802435004,0.004078333117740383,0.03084882702483425,0.02684588966061895,0.022756016118124785,0.028369192907397915,0.004189061248711603,-0.04146863291125381,-0.03336882723216134,-0.022824086700563215,-0.021395219255099195,-0.02679595373443943,-0.032354092787774534,-0.029684804146077614,-0.02798741384709336,-0.04521404465590847,-0.025628631145326795,0.003962968661102346,0.01766436615453812,0.036638210648134946,0.05599519867533414,0.026020209501421202,0.021898801179935666,0.0053576625583332755,0.06301054557413108,0.06267007899201207,0.004094307651261822,-0.003230550110552473,0.0480508692286863,0.053532270588863826,0.05348089244791197,0.056738873720998645,-0.0035430020366991333,0.009666337024588833,0.0015747019958163833,0.0031137638351215555,0.04951379824938531,0.05910046947883881,1.0,-0.04475196585040334,-0.04646066016907655,-0.04486034723452952,-0.04903109169427435,-0.045612980146166,-0.044860347234529564,-0.045076455696930355,-0.0456129801461659,-0.03602712264650891,-0.04603844188980396,-0.04486034723452964,-0.045506097558476344,-0.041545503815898305,-0.04256486496320027,-0.04561298014616588,-0.043011647835728875,-0.04507645569693059,-0.041304646420439094,-0.03945757763316683,-0.041887512478541146,-0.04084887204701265,-0.047191992599558696,-0.048829556591026536,-0.04739922933266096,-0.04496851000790571,-0.04529170184430593,-0.04165975836874898,-0.04143099511900573,-0.04550609755847611,-0.04345472684299259,-0.042114272111079924,-0.045932383945568485,-0.04496851000790563,-0.04593238394556799,-0.044330175392973,-0.0462499510384909,-0.04507645569693048,-0.034121259823575875,0.038109017968538376,0.016390409547916145
oral_hpv_high_risk_any,0.027086107744387144,0.021933300216117533,0.028469735160897743,0.02871418326139194,0.026988585077899023,0.038599114378152125,0.044615008221982166,0.046880529173474385,0.047358783251497776,0.05303462779157314,0.038033121288721085,0.025098247470275576,0.026811122677427506,0.034530277194788295,0.038560038945541344,0.03276081219501522,0.0009790030713709727,0.023993111691578136,0.0398022708330869,0.049047010640020455,0.04182854352546632,0.0465170280103523,0.0242230304388825,0.02527550668547967,0.02449658803374464,0.03199109282339768,0.04552248840405757,0.052306981366861044,0.04446799080464025,0.028585136539993464,0.02358261393399257,0.019270796164508726,0.001806499265109874,-0.006001056220425035,-0.009320624860552294,0.16466356023027875,-0.00849546490428145,-0.007902252030073149,0.164693771027723,-0.008380422289379373,-0.0045965507352784575,0.002617925841686826,0.004716646823234207,0.008037439126974088,-0.010062917996481869,0.19564418489403346,0.19564418489403357,-0.009194579208875465,0.006123409603048636,0.0054192842674474885,-0.04475196585040334,1.0,0.9754749887556875,0.9983975364645234,0.941379445708887,0.9874467862530351,0.9983975364645242,0.9952216140081926,0.9874467862530353,0.9725679669611441,0.9798989849016616,0.9983975364645253,0.9889832501827104,0.9936479720544233,0.9798989849016649,0.9874467862530356,0.9740172978640466,0.995221614008193,0.9517823853317039,0.974017297864053,0.9889832501827075,0.9571563064038133,0.9654441222968608,0.9439382721108162,0.9626505524341696,0.9968047718419221,0.992083756266294,0.9905288781040257,0.9952216140081924,0.9889832501827049,0.968269389601409,0.9859194011824617,0.9828915325616487,0.9968047718419236,0.9813908841655354,0.9571563064038144,0.9784157549512568,0.9952216140081924,0.7214889916535481,-0.005855523501056106,0.011360167279528972
oral_hpv_type_6,0.030854851104993586,0.012992510752421948,0.016794987818786914,0.018285557671083925,0.019983802232151657,0.029622321706406995,0.025145896389138316,0.023110742942300384,0.02949995389861954,0.037638877874318605,0.019574537723076817,0.021553641054589765,0.017412239745804102,0.03635916597593145,0.03445087163708376,0.02833062196019698,0.0031158319860058537,0.020934671322211044,0.01681122506213952,0.03254834195745775,0.028679875926647926,0.04582748282415316,0.020825247002662348,0.022739302751099557,0.01461578274616886,0.027586956936385645,0.04513964922086372,0.04338139082799593,0.04360218648526393,0.028309970160524993,0.012489900955143258,0.024501109078923625,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04646066016907655,0.9754749887556875,1.0,0.9739012597152849,0.92080381290592,0.963146165982578,0.9739012597152855,0.970782209110735,0.963146165982575,0.9485311242043408,0.9557324805447965,0.9739012597152822,0.9646552535924989,0.9692367083484784,0.9557324805447979,0.9631461659825743,0.9499548692987914,0.9707822091107352,0.9310636861365824,0.9499548692987956,0.9646552535924994,0.9333900125523025,0.9415326878653241,0.9204016890588609,0.9417808311319853,0.9723370298982184,0.9677004397764578,0.9661733167093972,0.9707822091107352,0.9646552535924958,0.9443082898900388,0.9616459705296274,0.9586719280521854,0.9723370298982197,0.9571979196324499,0.9333900125523047,0.9542755326407849,0.9707822091107341,0.7347758166647966,-0.008806003984136888,0.009916947331084194
oral_hpv_type_11,0.031058384144635947,0.022945656650057985,0.029398701096181035,0.02301937732402272,0.027929827379843453,0.03884299503541073,0.04488798504869664,0.04710523386461447,0.04756725121698313,0.05315277686764397,0.0382890708588389,0.02609234145558648,0.02761716323392793,0.03535920344322283,0.039312067843000294,0.030676894238781213,-0.000668011627638532,0.019385340661733766,0.04077662990707791,0.049254645037525094,0.04214759134033096,0.046379930272090086,0.024546255430708465,0.025631489757031507,0.024872197811902058,0.032202664873790005,0.04541072370203123,0.05245554294843744,0.044763581316575665,0.02974004012529938,0.024699892166064094,0.02306321101905309,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04486034723452952,0.9983975364645234,0.9739012597152849,1.0,0.939844927691164,0.985859081936394,0.9967969627834568,0.9936247808855274,0.9858590819363928,0.9709976159965577,0.9783201032870826,0.9967969627834583,0.9873937450590774,0.9920529898870833,0.9783201032870851,0.9858590819363932,0.9724452634891247,0.9936247808855272,0.950236001795117,0.9724452634891325,0.9873937450590744,0.9556037585895527,0.9638820231065306,0.9424008439454133,0.9610916786647273,0.9952060749229551,0.9904906123364735,0.9889375598154574,0.9936247808855267,0.9873937450590722,0.9667040223574984,0.9843334854316933,0.9813091576790105,0.9952060749229564,0.9798102618113069,0.9556037585895535,0.9768386023970502,0.9936247808855269,0.7223209594578972,-0.004349891351327442,0.010986744053887372
oral_hpv_type_16,-0.0022858192029175995,-0.007286071658229265,0.005214735879524253,-0.01126056831063788,-0.014940974309356987,-0.011244319349771837,-0.003944600820562463,-0.001861075174602169,0.007982002460105142,0.012894824427310499,-0.018882353442045238,-0.014292855714141937,-0.0024370675833939363,-0.0026085660736925656,0.011061771732277839,-0.0021590511307758974,-0.02411573019402443,-0.00273241794890613,0.003794484172717834,0.008201779043367802,-0.01877826679027076,-0.026585092030331173,-0.010617185497540104,-0.012513242521926071,-0.0060813394380105235,-0.0035725921853252914,-0.01569736282304283,-0.011216756357607896,-0.00790395134437485,0.001886681895039161,-0.003364916006690964,-0.014797183313411259,0.0018064992651101823,-0.006001056220424803,-0.009320624860552282,0.16466356023027867,-0.008495464904281427,-0.007902252030073087,0.1646937710277228,-0.008380422289379408,-0.004596550735278049,0.0026179258416871524,0.004716646823233977,0.008037439126974145,-0.010062917996481725,0.19564418489403354,0.19564418489403343,-0.009194579208875514,0.006123409603048909,0.00541928426744751,-0.04903109169427435,0.941379445708887,0.92080381290592,0.939844927691164,1.0,0.9323142904690159,0.9398449276911653,0.9368034769314111,0.9323142904690163,0.9151013792242897,0.9221259707539962,0.939844927691165,0.9308285055689338,0.935296370276946,0.9250577977450025,0.9293567589586313,0.9164902483975111,0.9368034769314069,0.9008476539683985,0.9164902483975124,0.9308285055689353,0.9031830457058461,0.9082738523489186,0.8932709806577694,0.9084690229988919,0.9383196339430768,0.9337982287350237,0.9323089681764675,0.936803476931412,0.930828505568933,0.9109817762192786,0.9278936474524021,0.9249930113776961,0.9383196339430769,0.9235553301698619,0.9003289044283541,0.9236316286439854,0.9368034769314084,0.7554077620328308,-0.0024940456671656815,0.013705101448092722
