,cs_salt_tongue_tip_grade,cs_salt_tongue_tip_taste,infant_breast_fed,salt_type_at_table,salt_freq_added_at_table,salt_freq_added_when_cooking,d1_salt_added_at_table_yest,d1_protein_g,d1_cholesterol_mg,d1_total_folate_mcg,d1_food_folate_mcg,d1_folate_dfe_mcg,d1_calcium_mg,d1_phosphorus_mg,d1_magnesium_mg,d1_iron_mg,d1_sodium_mg,d1_potassium_mg,urine_albumin_mgl,urine_creatinine_umoll,apolipoprotein_b_gl,albumin_gdl,alkaline_phosphatase_iul,ast_ul,alt_ul,bun_mgdl,bicarbonate_mmoll,calcium_total_mgdl,cholesterol_serum_mgdl,creatine_kinase_iul,chloride_mmoll,creatinine_mgdl,globulin_gdl,glucose_serum_mgdl,iron_ugdl,potassium_mmoll,sodium_mmoll,phosphorus_mgdl,total_bilirubin_mgdl,total_protein_gdl,triglycerides_serum_mgdl,uric_acid_mgdl,wbc_1000ul,lymphocyte_pct,monocyte_pct,neutrophil_pct,eosinophil_pct,basophil_pct,lymphocyte_1000ul,monocyte_1000ul,neutrophil_1000ul,eosinophil_1000ul,basophil_1000ul,rbc_milionul,hemoglobin_gdl,hematocrit_pct,mcv_fl,mch_pg,mchc_gdl,rdw_pct,platelets_1000ul,mpv_fl,fasting_hours_a,fasting_minutes_a,water_fluoride_mgl,hdl_cholesterol_mgdl,hba1c_pct,insulin_pmoll,triglycerides_mgdl,ldl_cholesterol_mgdl,cholesterol_total_mgdl,vit_b12_serum_pgml,alc_days_drink_past_year_num,alc_days_drink_past_year_unit,alc_days_5plus_past_year_num,cb_money_spent_food_fast_food,head_cold_past_30d,stomach_illness_past_30d,flu_pneumonia_ear_past_30d,blood_donation_past_12mo,cs_smell_problem_past_12mo,cs_hit_head_past_12mo,diab_blood_test_past_3yr,diab_taking_insulin,db_meals_not_home_past_7d,db_fast_food_past_7d,db_ready_to_eat_past_30d,db_frozen_meals_past_30d,fs_hh_food_not_last_12mo,ins_uncovered_past_12mo,care_hospital_overnight_past_year,mc_anemia_treatment_past_3mo,mc_told_increase_activity_past_12mo,mc_told_reduce_sodium_past_12mo,mc_told_reduce_fat_past_12mo,mc_currently_reducing_sodium,occ_work_past_week_status,occ_hours_worked_last_week,oh_last_dental_visit,oh_reason_last_dental_visit,oh_mouth_pain_past_year,pest_used_in_home_past_7d,pest_used_home_past_year,rx_used_alt_med_past_30d,smoke_cigar_past_5d,smoke_any_tobacco_past_5d
db_meals_not_home_past_7d,0.007582188047384412,-0.005224282935447718,0.0023084761529799385,0.01980950092958877,-0.003069046220744106,0.005265304966946055,0.031127849602709846,0.0020570753478108953,0.013509031803211618,-0.001015123505148319,0.0011755961469301392,-0.0016182750544037994,-0.005150155718285079,-9.824771559216168e-05,-0.0061843102739720535,-0.0023192110242526752,0.00545137618150867,-0.0027349649491420903,0.06813107226354408,-0.0030970974865663207,-0.02608159810661784,0.012023286416008165,0.036947299396910514,0.000356309657177982,-0.002545894062506883,0.019593279409969147,-0.017309448577358937,0.004400504828319357,-0.014887971368350635,0.017761762007997808,-0.0024046229282529306,0.006973590776079104,0.020971747808451006,0.025363311811436327,-0.005205765353207747,-0.010391718364633724,-0.0015114190347097303,0.017409580028322554,0.00983458988663705,0.02861862469846006,-0.010612106370723311,0.012077953275203165,0.012216387548629169,-0.0028261519240089573,-0.0008480407876769103,0.005816888436173177,-0.012790659718383581,-0.008487731246615964,0.006999810416284337,0.008764780091993855,0.011556349216062158,-0.009653278180995647,0.0036381496961666953,0.005676445776474515,-0.0035416910517548114,-0.0011337614185437505,-0.009937366209010144,-0.01097205309434256,-0.007297963525400213,-0.003269382282416977,0.010302080096181231,-0.008168977685547859,0.017925840375045448,-0.020657925721468344,-0.0014375747172624457,0.012748047384155935,0.009603766175870042,-0.0002510192236732571,-0.021194711192925698,-0.014397764868722258,-0.009877518743566675,-0.0027143934699435184,-0.0023405337213398625,-0.02354071857618725,-0.002815643836766923,0.02003985316473863,0.054737577874368316,0.04895430628740627,-0.003997193430478763,0.00515130420942364,-0.004873271225325425,0.08927898628398144,0.023737504322134607,0.01685503764671075,1.0,0.10910330402251271,0.3800607963470724,0.3664454326517387,-0.01110451434897679,0.002888947168485883,-0.027504610705313303,0.04259363153066144,0.0031175287659266707,-0.009551120297316704,-0.0031103552329461185,-0.0073813896752059835,0.004455500095974778,0.1976436936960723,0.03342824244596813,0.012821594216588052,0.047614891670593025,0.03414290392431486,-0.002887799259480183,-0.0006063767127596565,0.006630539466264392,0.0037206770271116405
db_fast_food_past_7d,0.04414998305236362,-0.0028474782498178887,0.0013541038046496522,-0.002141086872262,0.08033131383159911,-0.013342500552856037,0.0041422505720172045,-0.0030384957872287817,-0.0039685389096216035,-0.004284171248661288,-0.007700433792892831,-0.0029625044428804835,-0.006767334318958574,-0.0066089185878402765,-0.009560033763136189,-0.008927734176547245,-0.011693138314464216,0.002416991127159574,-0.0032201594602793825,-0.009986927029871374,0.006622313459773675,-0.003445972982174797,-0.0036695119471901756,-0.001086296576518941,-0.0025170535463985475,0.008446542468754722,0.024024888490625937,-0.007306368536167931,0.005369065498220578,0.00599147744637897,0.003801162060596303,-0.004576794712216018,0.007374500742967515,-0.00203523627775028,-0.007874377613728233,0.018776831117459876,0.007949593481602634,0.0028328051986061848,-0.010591407532566929,0.004354177956240233,-0.004611540246404318,-0.023285434363388275,0.015656472364874795,0.024170411387623162,0.01084365651033469,-0.024398793182599864,0.0006122988400387739,-0.00896334106280375,0.03297930415009351,0.019903573113320812,-0.003319611313833764,0.011641159969341404,0.001875212869771155,0.006777316790738321,-0.009910789773721711,-0.006404425409329181,-0.017932641822666667,-0.02052747229884433,-0.01695169580929843,0.005562404895284691,0.006249446697234653,-0.010560045971213256,-0.010725796742958437,-0.015455038711699225,-0.010702633213246618,0.035621539435815315,-0.0020336510588844195,0.037180938029497665,0.02333732802684932,0.004082287134594572,0.007261896874858028,0.00477776778139555,-0.0015032552759034557,-0.018899611273372606,-0.000264643167263176,-0.002268802613210792,0.008260136801525488,0.003976190280680867,0.0010921802556697025,0.003151498830855868,0.004284142400820776,-0.003322552483991757,0.004742307247970985,0.003291307667268106,0.10910330402251271,1.0,-0.0006062795677033943,-0.0005373527490319684,0.0043553673766343485,0.00490027674284429,0.007608134035851416,0.0033014545681594623,0.014994075405446759,0.008604107783566631,0.011050732859091474,-0.004065937554796985,-0.018925172535073437,-0.0014385471262045096,0.024685416339266998,-0.0002160582627681684,0.011292135767981633,0.002754707700748065,-0.0016923469625625537,0.011165754284388816,-0.009964384172901637,-0.0073596982351168076
db_ready_to_eat_past_30d,0.016060621875280106,-0.004473229983590204,0.0012598654237389844,-0.0023529999862839167,0.0034349039712493995,0.003654595755873672,-0.004276079875729279,-0.00341703502506393,0.012546024822044265,-0.0013751037713276779,-0.00340384522951332,-0.0006771121208084172,0.003210821121147691,-0.0007265973689612543,-0.004519369312575393,-0.0010431573374663076,-0.0065766789242675035,0.0007181528063724529,-0.00374823207510114,-0.0014849440255170056,-0.007620160411927287,0.008815463190031923,0.01859394809743373,-0.004588526640341689,-0.0034409805925068445,0.005667866703837283,-0.02201954720785397,-0.016152197118999883,-0.016541047284139684,0.0024192098079606193,0.015150061879363831,-0.010704887489536833,0.005490439047648109,0.00707613531779014,-0.009423056059649512,-0.008741230344519967,-0.010598011987762362,0.016838657485168326,0.010966146923700053,0.011655968922060058,-0.013872620169336004,-0.01939947505781549,0.010441435831018055,0.010202010300706754,-0.0063124270287726325,-0.006876640992735401,-0.007065129908995353,0.005943209880002742,0.017977380265002382,0.003002056801262512,0.0018652820701742653,-0.0033000449857617815,0.005067724014616091,0.004641467143309449,-0.012251910088677036,-0.01005784727780682,-0.02003385273572713,-0.020367752691458862,-0.008924018348153514,0.0009169900585391053,0.01107655695562461,-0.008519740743068748,0.008870124196806656,-0.014308288576955819,-0.013299854294542193,0.010936033678075422,0.012427838496641745,0.003121614113172122,-0.01284331715576699,-0.008342096644695457,-0.013155731865277253,0.011827090476232207,-0.0016419661242659173,0.0014971756927216898,-0.0024050541783998355,-0.0026108611401732765,-0.001409000336644592,0.006279106477686199,0.0018519327982436733,0.003194060060289091,0.005923361260239231,-0.006027619607134122,0.021879062476063336,0.048246629549745984,0.3800607963470724,-0.0006062795677033943,1.0,0.30946750617211927,-0.0003267536743171674,0.006349455850532398,0.0008465597305553292,0.047908654309135455,-0.002353108576801247,0.002349331786935607,0.004573755299150539,-0.01584368397040948,-0.005386148806534188,0.19532846923130723,0.04177252452308281,0.01046853577490854,-0.014899197509396332,-0.001910417700716056,-0.002442331690644784,0.0057004793825988385,0.014826406967433554,0.015413642417691399
db_frozen_meals_past_30d,0.005614745864481427,-0.009358939598315399,0.0013502304026694872,-0.0030356032117433963,-0.008301703850483885,0.018655885965319134,-0.0021734495124241925,-0.005619218760480324,0.0008092927240589709,-0.004521981268741785,-0.00010304357712925096,-0.005302117441312659,-0.012418923248967755,-0.007661875062663986,-0.006137324474687804,-0.0025239669378399926,-0.005369083566334569,-0.004289534554305378,-0.0034410017485190843,0.0032973549567268698,-0.017693690186264818,0.017594649806790708,0.006874089456352293,0.00106261974186439,-0.0037122540993893035,-0.01764460019553511,-0.00636090027377501,-0.009931266125525792,-0.011442097497025842,-0.007011820609530057,0.000660928267930005,-0.012326124904879826,0.005542268000541902,0.00012926305002221278,0.01679631578059748,-0.01121600609971796,-0.0034978037147485384,0.01284966037466002,-0.002527089171500853,0.01817003409809029,-0.012612116679794389,-0.01775350157065601,0.017140827763297097,0.020672770288552494,-0.0068950277689408535,-0.017103806121005198,-0.0023849291389127806,-0.005685676765102169,0.03342539354206986,0.00626877472079186,-0.0006237485805589509,0.006489143213743562,0.009241045102187147,0.0075471642663101895,-0.005300092290710614,-0.00555865017784875,-0.017638851082411776,-0.014834923647910952,0.00044473339579361674,-0.011360413118405547,0.02154267240136175,-0.003449499342151747,0.013559014220756078,-0.01646262841549108,-0.011811835055468352,0.022497154851507273,-0.008992992443030787,-0.006622662527806516,-0.010394104082387225,-0.01726497907596042,-0.016310314299871162,-0.0028524956411938142,0.0004306725396390174,0.006180648393503026,0.0034359823168362545,-0.001699278220723257,0.07507755701362717,0.08758228541592514,-0.009776158482118765,0.0004545283438217696,-0.00918914977131201,-0.0016046557695873803,8.713515587967821e-05,0.06893440762965844,0.3664454326517387,-0.0005373527490319684,0.30946750617211927,1.0,-0.002493677681480241,0.005086226684595098,-0.007009646873619757,0.06880368843932291,0.010193960038508285,0.007422969504290944,0.007754091394856877,-0.008580413419604431,0.012654681520025862,0.0006218519706569813,0.06032063546129436,0.004938529439422303,-0.034062128682108526,-0.0059385056298895235,-0.0014519134099281958,-0.004289888657565224,0.009261519219149703,0.004206083699924824
fs_hh_food_not_last_12mo,-0.045688946886009725,-0.016118616164308975,-0.02685466179656366,-0.034489704759265445,-0.04953020740404777,-0.0015469104968469103,0.0021732452822773272,0.04346486066807834,0.014865290758266278,0.02846399388954649,0.045280339814676995,0.02106691343096801,0.01595981344424881,0.03603552673021876,0.06567145833546831,0.014222656735054403,0.02896733276835766,0.05946697876743284,-0.01612446060913694,-0.06871057419603718,-0.0207683966728857,0.037753814318913864,-0.05979282021628861,0.0042518480556481535,-0.009059848278437534,0.09572412346722209,0.0459543050283187,-0.010801495333881993,0.010451679186358186,0.008152459608066698,-0.013390269740366332,0.04553208382951602,-0.08884252969766729,-0.016977432548321018,0.052879396998768084,0.026519243860786232,0.008263756900959028,-0.02453646131643963,0.07767849504101086,-0.05584349969728364,-0.022189881152508393,0.03715451926237051,-0.07071650339822384,-0.01911930376315596,0.023929057835819816,0.014594503313314007,-0.010911928160141852,0.022062296987868164,-0.049950861220120456,-0.04690032275826496,-0.052659416912115266,-0.027718236304066807,-0.026624267339838515,-0.01365858314359251,0.03340254224057896,0.03425194061387794,0.06664091774231075,0.06012339166312502,0.008328911803998125,-0.036000504238225324,-0.06256091994814261,-0.024713642265392563,-0.0006236905281041146,0.0028291226728749583,0.029246462539626976,0.06824280039894284,-0.026521406018631,-0.01882137876630926,-0.01202056150021694,-0.01086775738503634,0.02421320873528776,-0.00608119045207677,0.0016291321936422476,-0.10250799313748507,0.00952772739014147,0.03794806092457203,0.034391008703592706,0.018082141844863543,-0.0006927662845227214,-0.01360260241780255,0.03179847147056843,-0.021207124728431188,0.009025935260597598,0.009588071723420393,-0.01110451434897679,0.0043553673766343485,-0.0003267536743171674,-0.002493677681480241,1.0,0.061825800911591955,0.0399069695010218,0.014647404182910441,0.025439851614814647,0.034496975241478614,0.034923709101821125,0.019616409922987244,-0.060402067812837086,0.0052671634874282836,-0.0627379431769275,-0.08157046850979313,0.1714067065975541,0.05590159194044366,0.03311722327632437,-0.002427128769473641,0.13032567806878836,0.15246930481155546
ins_uncovered_past_12mo,-0.010676635833507368,-0.013791952193689684,-0.014328224492668885,0.009682934245622785,-0.006662787914028656,-0.00974422095193169,0.018416972475695886,-0.020088085277016436,-0.030553710104504424,0.004408239861440674,-0.010373101698243677,0.007862657715120257,-0.0026365158058232856,-0.01419544236809268,-0.0030980686985346306,-0.0055782254555237915,-0.007498100480971221,-0.014189292995528156,-0.00906607621076586,0.0015167194490845162,-0.009587137201931484,0.03329586065926647,0.005464109400161441,0.017576293414090158,0.00643885902708768,0.05562828632213901,0.023160086777140997,0.001202628582859039,-0.012056294883496828,0.0033952382161514826,-0.018492842592788213,0.026764138226850778,-0.006603967127335702,0.014604382995711014,0.03794650449381601,0.006751182586203595,0.023230076906331665,0.004542319724202386,0.04843118139093386,0.018611579751085423,-0.015931440494976225,0.024684466777323125,-0.02603817860836944,-0.018014847721004767,0.020629355026929686,0.013827774634207769,-0.006274203015497545,0.002406527574308581,-0.02390058903767617,-0.009402981571527226,-0.01627137342979419,-0.008567540356825252,-0.0005709781657193279,-0.014422539644164744,0.009592069549987496,0.009017650998077664,0.032535495923188724,0.029939785029901366,0.005405507927403075,-0.005884057690424223,-0.007577670227978773,-0.009552780672327834,-0.007612359751386065,-0.0028682919606561534,-0.01161621839201176,0.027145378267605852,0.016929404698853717,0.004546368303349505,-0.03226914943496836,2.7330734651715358e-05,-0.011801670239727334,0.01435250383029537,-0.02026892899743315,-0.030839790240389325,0.010730604090844559,-0.003290861608817888,0.021518104174073016,0.008079470263435825,0.01175754370461085,-0.028978593636463493,0.008783039746799318,-0.00948130508357949,0.008315681045448376,-0.0181830884443898,0.002888947168485883,0.00490027674284429,0.006349455850532398,0.005086226684595098,0.061825800911591955,1.0,0.008179783829304288,0.0014778390931690236,0.0020961333944890096,-0.02968905208604482,-0.003889193514657591,0.0006470842309047185,0.051935797900741015,0.010535440525886102,-0.029687347889026435,-0.026856091894721757,0.05787124582389314,0.01442436785476913,-0.008553028293928046,-0.044192429301438595,0.03757199584617416,0.04159494379943004
care_hospital_overnight_past_year,-0.012899397650016383,-0.019220190074901597,0.027007022897172734,-0.030054815890998617,-0.02921172674867242,0.0168531439084958,-0.011873428527757766,0.023867737775392778,0.0142284587047139,0.015449330866461268,0.005500300613022096,0.016583354444161577,0.007415353063839889,0.02785057247846518,0.015709541122908725,0.009523714962115879,0.025320200452206048,0.015563796426243236,-0.07251743234397746,-0.021097319178874953,0.0007106263725054942,0.13593267449251273,0.006090841291179962,-0.003891399994045726,0.01673250750614113,-0.11434548439651665,0.01958725617260384,0.03710045620924892,0.0010221241046257077,0.040848587615886146,0.0009044411175815275,-0.09513815149874183,-0.06361782692072739,-0.06976204205774023,0.08161134783487504,-0.04956675245106901,-0.009069473958225716,-0.03294048580015945,0.05559252016702401,0.039119661860597656,-0.047038900594926256,-0.03646295396333299,-0.02691782595169971,0.05413511478212635,0.004562512364207174,-0.053164604186466284,0.010588897313651766,-0.013127296532498441,0.021832445056932867,-0.016935048176774086,-0.047236052648019465,0.0016150780419584754,-0.032616827462167014,0.07597678813114447,0.06872002203070526,0.0527205437238371,-0.033656494488774204,-0.0028087185182247834,0.07198276174897397,-0.14177807193347614,0.03268673845999061,-0.04212756059091285,-0.022642552453027955,-0.01655891247097265,0.002961364197329131,0.024417106715539268,-0.07889821979463149,-0.06279531164777477,-0.05908625204792209,0.030401166681901723,-0.015713330814157142,-0.02074596535894314,0.003138651929297548,-0.07756381706619059,-0.006024299634285242,0.0091463720108551,0.016879718559244365,0.03968104748041996,0.013254300352515761,-0.04048240114958099,0.03064066310663417,-0.03529447987537485,0.04984999374982642,0.07456903157076462,-0.027504610705313303,0.007608134035851416,0.0008465597305553292,-0.007009646873619757,0.0399069695010218,0.008179783829304288,1.0,0.08462525299040789,0.10944859452497106,0.13339628798453182,0.10979803930989464,0.05939420582227803,-0.1567183078950104,-0.016578583813698988,-0.02715193872611386,-0.09374224544438328,0.026217779156584485,0.018616601795004635,-0.020674746723186168,0.10395972070047617,0.015611283746806986,0.001102353846533544
mc_anemia_treatment_past_3mo,-0.02837859209008526,-0.011749374379128636,0.004501773312999787,-0.0020208763890492156,-0.019140516265376113,0.0013756467558664548,0.0016441814606347129,0.006022409372709553,0.0007244303294903668,0.0010210555017221925,0.0042881596270337476,-4.53090907166908e-06,0.004598024939606195,0.0035058448308819836,-0.004517448034957309,-0.0008248947998514881,0.010151115480539562,-0.003695869836724814,-0.044020286676397805,-0.002516476285299541,0.01476575388838752,0.0733897471822829,0.025687506616349512,-0.004353369054258265,0.020764412863930763,-0.060703493096306634,0.0202631693666682,0.026720181967322097,0.01582854418972467,0.020069999019839104,-0.033004977459063,-0.09494682342904467,-0.020987980997537056,-0.0033310281370410705,0.03929050765970529,-0.036395959346550405,-0.026474189393821287,-0.04285254280426707,0.04571595345920344,0.0340579647803281,0.012212793396427238,-0.0025169636147301866,-0.008710071652880048,0.051615073962475604,0.0018669581105020155,-0.05082722867294178,0.014573631803363197,-0.023746371402231157,0.029546485547383948,-0.0015546417880978704,-0.03070916474367438,0.013214508144818442,-0.02980713306426295,0.06272273634084967,0.08971792715189857,0.07793117480378141,0.015600434842775483,0.034312372158573794,0.06461675336374395,-0.1417390089133345,0.01311020843323229,-0.03695978106828996,0.003871945450539343,-0.008870241698535748,-0.01502021420172987,-0.003472047243514886,-0.01317486645867197,-0.0012966603954889546,0.003861628032417656,0.020659715555789073,0.005618127002024656,-0.02580990040678995,0.00878706359189947,-0.06502037866806507,0.008556812128162103,0.008842845626503323,0.004531521829614992,0.008897511172587686,0.005164315108148167,0.0037193382535520066,0.02544980054419563,-0.040773182998482614,0.019614198234772753,0.19990179765131932,0.04259363153066144,0.0033014545681594623,0.047908654309135455,0.06880368843932291,0.014647404182910441,0.0014778390931690236,0.08462525299040789,1.0,0.06500684275330577,0.05482582176115674,0.04096711296350788,0.015546323380343738,-0.03096124901084501,0.0058415398738239305,0.043550413972207276,-0.00989463724340383,0.04312765774249529,0.009343817159307325,-0.02398188469236133,0.03510282805327434,-0.015854219887017417,-0.030424190483699994
mc_told_increase_activity_past_12mo,-0.021342316573015326,-0.00954271069951243,,-0.014748917498628486,-0.020942213214564524,0.0037950010889099706,-0.02676611323788672,0.045600687115583294,0.010990224616695394,0.046400813554410496,0.023369081044643716,0.0479846921051683,0.0310003245529892,0.045708814382347515,0.030092687039014014,0.037703810285995065,0.0438033862722803,0.03180857678318772,-0.08019512861176525,0.024534980368469694,-0.11254726182900755,0.1687688009425876,-0.02912822394881118,-0.007261138593694604,-0.03296788467437378,-0.08068469052546329,0.03093500136551962,0.048431577805880345,-0.01848843918465711,0.02700689083211762,0.011882788769412898,-0.029497260979138268,-0.08846052764231323,-0.18070068415428592,0.10098564378179198,-0.01212585953333783,0.006779598830064681,0.013319847268487074,0.0690283644223262,0.039412327293398386,-0.10569039822324532,-0.09894797476011961,-0.08748737097708857,0.04653239231251297,0.06575397587557491,-0.056705760705204215,-0.0033006883056825973,-0.014007926566394855,-0.03446359438872333,-0.029470616479622094,-0.08758214304775766,-0.03325394577246195,-0.0655896977859513,0.031200096798090465,0.08110063676520814,0.07128044608747593,0.05573210173351179,0.06658580596770115,0.05518301805344409,-0.11118909592706933,-0.04785529932776525,-0.03688681784509605,-0.0028940389568974318,-0.017447528876031015,-0.027173287721674065,0.12732889170592407,-0.21831721548033006,-0.16283137906650255,-0.0983328882189335,-0.034241883305239335,-0.030132029891427898,-0.027545020968749716,0.01639785702844273,-0.06359958612192672,0.0011192273695710903,0.007326057115526078,0.013997204480186303,0.02251542867919039,0.007396758119004724,-0.013334798453262287,0.02547959532296014,-0.02634227898675026,0.09353730748137483,0.11076614993904647,0.0031175287659266707,0.014994075405446759,-0.002353108576801247,0.010193960038508285,0.025439851614814647,0.0020961333944890096,0.10944859452497106,0.06500684275330577,1.0,0.4096461691811246,0.5582706552579924,0.20835314772468375,-0.04879864384246459,0.013129547936927458,0.03756486246050879,-0.028026628527225796,0.05290205114303458,0.03337832604995768,-0.010684240067006346,0.1290953051449931,-0.06709846313014967,-0.07436845122113839
mc_told_reduce_sodium_past_12mo,-0.04881251451867434,-0.008647756681450848,,-0.032099391392817755,-0.017308494984566884,0.008697851931634165,-0.02928533139127121,0.035075643616950605,-3.828837572917723e-05,0.029353975554494934,0.02034523705151537,0.028808017485678173,0.027199116307588065,0.040184503363093836,0.02526309064398384,0.03494695325625919,0.04550647604251101,0.023787320742591628,-0.0910582169713688,0.028535924355474192,-0.0441436853444434,0.1400252097919656,-0.030996240400928264,-0.02165608941816732,-0.019369235910102863,-0.12424701299202838,-0.015042679864982204,0.02676372052620696,0.0048056126401800625,0.011674346900020355,0.06632759816497494,-0.0942520848507698,-0.1183305196166438,-0.16242588678528397,0.08404516341250957,-0.02427910984878849,0.02553440025454623,0.020159152032091746,0.04481040838222558,-0.009518026378386536,-0.06226855746949792,-0.08767270270337087,-0.04137886379683817,0.038537292884512825,0.03008075053392696,-0.04191896948526196,0.00021830990343897394,-0.006950556438177822,-0.015202387959767832,-0.005144982714130069,-0.04405079702057358,-0.00797453149514482,-0.045148431344267465,0.06888229480751443,0.08994808564272079,0.08186137639745196,0.01192485544364564,0.031764567446111266,0.055119381565929416,-0.11835031361650089,0.0046008209981555455,-0.05156212712069647,-0.008883970722852156,-0.02695296333122207,0.04783477579066062,0.07193875430839508,-0.2133393890674914,-0.12952392166174614,-0.04672969071447373,0.012800351895388966,-0.00916805746720507,-0.025632133741995453,0.018112423076838666,-0.04816669520837866,-0.012278530658345829,0.0014989566686526125,0.019673471934316802,0.03706996786306188,-0.009876716370387104,-0.031593748856686824,0.018773256499267005,-0.03289721385315991,0.08130137859835039,0.1241104022069374,-0.009551120297316704,0.008604107783566631,0.002349331786935607,0.007422969504290944,0.034496975241478614,-0.02968905208604482,0.13339628798453182,0.05482582176115674,0.4096461691811246,1.0,0.4902627515721203,0.3250009138722941,-0.11218404635389817,0.13104453682930162,-0.0003714714645107482,-0.06497054267626398,0.014229281879220599,0.03385292227842657,-0.01082415490222966,0.13880955661641597,-0.04658704691769109,-0.049199041574574956
mc_told_reduce_fat_past_12mo,-0.005942377653163859,-0.030804595419332944,,-0.014628416336752142,-0.026253987516092925,0.008768283494070536,-0.016537972769453173,0.03881865516399762,0.014676017044541408,0.04113870648116784,0.027359893099653948,0.04069431986821947,0.03177596921138605,0.047891602008984784,0.03631469568402024,0.03893382306538254,0.047933114409408034,0.038548561418285415,-0.07095784654226488,0.002389524221779581,-0.10948361558767952,0.14296515620095582,-0.03955136484183434,-0.015691999518123872,-0.03950254343990755,-0.08993726502253371,0.021460988729358015,0.03524292977343285,-0.020471753646435383,0.019722480083416774,0.021388481789412304,-0.02917456200545115,-0.11214456398497274,-0.17386168452276338,0.09264055852281441,-0.024566827987537707,0.020525767801142614,0.027819548142844028,0.062212668143486194,-0.0016626128575402564,-0.1145829632065117,-0.09232633834767941,-0.08044100195872271,0.039783902404785125,0.06428509188668009,-0.052131516696766855,0.0037393235288734534,-0.00028055636455251925,-0.03130412368744274,-0.02482528198934681,-0.08233921428824027,-0.021447305433447965,-0.06134664149977368,0.024271029369749408,0.060023534562365095,0.05136238210089294,0.04046053290893012,0.051172877493485834,0.04674811018919705,-0.10212039010699059,-0.03357161495844866,-0.05691631291716652,-0.00037290735372878467,-0.03569398322193202,-0.011662004130024266,0.11647701153912894,-0.21417915817806596,-0.17112781920807726,-0.10611214893188652,-0.03612095815908501,-0.03614328215448119,-0.030392208718307907,0.03374657043350891,-0.06883934559510409,-0.019558559466643886,0.0006142770770973244,0.014209427484536095,0.026703941080495706,-0.008330185618260624,-0.011697025380465674,0.026370928547511985,-0.01398109955365058,0.09069773815665938,0.11761721761445551,-0.0031103552329461185,0.011050732859091474,0.004573755299150539,0.007754091394856877,0.034923709101821125,-0.003889193514657591,0.10979803930989464,0.04096711296350788,0.5582706552579924,0.4902627515721203,1.0,0.2575536494122795,-0.059410162690720816,0.0215336617225518,0.01828081516619564,-0.04890372743538125,0.019989707125648827,0.02403380335122373,-0.0068577690935251985,0.13434889650814963,-0.05333174445740191,-0.057494768469466495
mc_currently_reducing_sodium,-0.051278728412061034,-0.0023857537290110703,,-0.03793477853620951,0.05190937371770851,0.06600147399564169,-0.05439064402419912,0.04996777790058914,0.04108086417747867,0.05815404798731419,0.012918954436571579,0.06473825201885784,0.07071118283613063,0.07490219128951466,0.01095603480952598,0.06479371539461551,0.08189646213666912,0.02557807103321573,-0.06636910555461742,0.02893939084889305,-0.05412604322333772,0.1123877646575034,-0.007828684087998935,-0.029888589790010894,-0.02379454004359107,-0.10311228129602665,-0.02038659761880926,0.03520819503602968,-0.03247761668934311,-0.043859836936201185,0.034940793056749485,-0.06423116777172705,-0.08188106204323892,-0.10212968153446549,0.08426063613876934,-0.019883231604809412,0.005034841661356115,0.024815162455980592,0.03959574193576938,0.004626499015486595,-0.03245934526738828,-0.05889635904087512,-0.013074692193994361,0.02432620243581701,0.022685107217060973,-0.0268778758088598,0.001364991938676021,-0.024297695859174444,0.0018249808897560366,0.006311857139211678,-0.017617156137594684,-0.004853999421232796,-0.036582242381602875,0.07135794810280653,0.0970374106266949,0.08664266248166443,0.011798864404741281,0.032145296085380956,0.0581974785539282,-0.06619756859978002,0.006862883113346575,-0.02911010075501622,-0.008145259081119769,-0.019936805414450077,0.021445560381138925,0.021272048883779846,-0.14224560441424222,-0.06889481729299768,-0.018394751777424424,-0.03287768282474202,-0.046851550760321055,-0.03514312678801641,0.014236179515768227,-0.05387169692513588,-0.002738517763050771,-0.002088518464860035,0.023836899094484665,0.007802943263215019,0.010173743839106405,-0.023593862143281883,0.006476632213230459,-0.016630351378949144,0.06979283426466049,0.07878230187168313,-0.0073813896752059835,-0.004065937554796985,-0.01584368397040948,-0.008580413419604431,0.019616409922987244,0.0006470842309047185,0.05939420582227803,0.015546323380343738,0.20835314772468375,0.3250009138722941,0.2575536494122795,1.0,-0.055384731932918915,0.012075122441847323,-0.007866698306629694,-0.05551080189198053,0.01074775410042044,0.03290677982907325,0.005361779314386111,0.08739767803212196,-0.06328978850761802,-0.08257816024188157
